text_1	text_2	y
Been feeling perfectly well and in good health	Did you feel tired	0
Been feeling perfectly well and in good health	Did you feel worn out	0
Been feeling perfectly well and in good health	Did you have a lot of energy	0
Been feeling perfectly well and in good health	Do people annoy and irritate you	0
Been feeling perfectly well and in good health	Do you feel tired most of the time	0
Been feeling perfectly well and in good health	Do you find it difficult to make decisions about trivial things	0
Been feeling perfectly well and in good health	Do you have any special fears, like some people are scared of feathers, or cats, or spiders, or birds	0
Been feeling perfectly well and in good health	Do you keep reasonably cheerful or have you been very depressed or low spirited recently Have you cried at all (Rate depressed mood)	0
Been feeling perfectly well and in good health	Do you often feel depressed	0
Been feeling perfectly well and in good health	Do you often feel miserable or depressed	0
Been feeling perfectly well and in good health	Do you often feel on edge, or keyed up, or mentally tense or strained	0
Been feeling perfectly well and in good health	Do you often feel tired most of the time	0
Been feeling perfectly well and in good health	Do you often get in a violent rage	0
Been feeling perfectly well and in good health	Do you often get into a violent rage	0
Been feeling perfectly well and in good health	Do you often get worried about things	0
Been feeling perfectly well and in good health	Do you often have backache	1
Been feeling perfectly well and in good health	Do you often have bad headaches	1
Been feeling perfectly well and in good health	Do you often have bad pain in eyes	1
Been feeling perfectly well and in good health	Do you often suddenly become scared for no good reason	0
Been feeling perfectly well and in good health	Do you seem to be slowed down in your movements, or have too little energy recently How much has this affected you	0
Been feeling perfectly well and in good health	Do you suddenly become scared for no good reason	0
Been feeling perfectly well and in good health	Do you suffer from an upset stomach	1
Been feeling perfectly well and in good health	Do you suffer from indigestion	1
Been feeling perfectly well and in good health	Do you tend to get anxious in certain situations such as being alone or being in a lift or tube train	0
Been feeling perfectly well and in good health	Do you tend to worry over your physical health	0
Been feeling perfectly well and in good health	Do you usually have great difficulty in falling or staying asleep	0
Been feeling perfectly well and in good health	Do you usually wake unnecessarily early in the morning	0
Been feeling perfectly well and in good health	Do you wake early in the morning	0
Been feeling perfectly well and in good health	Do you wear yourself out worrying about your health	0
Been feeling perfectly well and in good health	Does every little thing get on your nerves and wear you out	0
Been feeling perfectly well and in good health	Does your heart often race like mad	0
Been feeling perfectly well and in good health	During the last days, about how often did you feel hopeless	0
Been feeling perfectly well and in good health	During the last days, about how often did you feel restless or fidgety	0
Been feeling perfectly well and in good health	During the last days, about how often did you feel so depressed nothing could cheer you up	0
Been feeling perfectly well and in good health	During the last days, about how often did you feel that everything was an effort	0
Been feeling perfectly well and in good health	Felt capable of making decisions about things	0
Been feeling perfectly well and in good health	Felt constantly under strain	0
Been feeling perfectly well and in good health	Felt on the whole you were doing things well	0
Been feeling perfectly well and in good health	Felt that life is entirely hopeless	0
Been feeling perfectly well and in good health	Felt that life is hardly worth living	0
Been feeling perfectly well and in good health	Felt that life isn't worth living	0
